cardId;pokemonID;name;rarity;releaseDate;availableQuantity;pokemonType;description;image;hp;attack;defense;speed;weight;height;is_legendary;is_mythical;n_location_area;n_encounters;averageMaxChance;pokemonRarity;gym
c-81-80;81;magnemite;common;Sat Apr 20 2024 19:59:29 GMT+0200 (hora de verano de Europa central);100;electric;Las unidades a los lados de su cuerpo generan energía antigravitatoria para mantenerlo en el aire.@NEWDESCRIPTION@Está suspendido en el aire y no para de moverse. A través de las extremidades laterales dispara Onda Trueno.@NEWDESCRIPTION@Magnemite se engancha a las líneas de tensión para nutrirse de electricidad. Cuando se producen apagones en las casas, es aconsejable revisar el automático y comprobar que no hay Pokémon de este tipo colgados de la caja de fusibles.@NEWDESCRIPTION@Magnemite flota en el aire emitiendo ondas electromagnéticas, a través de las unidades de las extremidades, que bloquean la gravedad. Si se agota su suministro de electricidad interno, es incapaz de mantenerse flotando.@NEWDESCRIPTION@Estos Pokémon se agrupan en zonas donde hay electricidad. A veces hasta se los ve merodeando alrededor de las torres eléctricas.@NEWDESCRIPTION@Flota gracias a las ondas electromagnéticas que desprende. Al tocarlo mientras está alimentándose, uno puede electrocutarse.@NEWDESCRIPTION@Frecuentemente son la causa de apagones, por lo que algunas centrales eléctricas emiten unas ondas que detestan para ahuyentarlos.@NEWDESCRIPTION@Debido a que el tendido eléctrico es ahora soterrado, han aumentado los asaltos a centrales eléctricas causados por Magnemite.@NEWDESCRIPTION@Puede desafiar la gravedad desde su nacimiento. Flota en el aire gracias a las ondas electromagnéticas que emite.@NEWDESCRIPTION@Puede desafiar la gravedad desde su nacimiento. Flota en el aire gracias a las ondas electromagnéticas que emite.@NEWDESCRIPTION@A veces se desploman al suelo tras agotar su suministro eléctrico interno, pero basta una pequeña batería para reanimarlos.@NEWDESCRIPTION@Se nutre de electricidad. Puede flotar en el aire gracias a las ondas electromagnéticas que emite a través de las unidades de sus extremidades.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/81.svg;25;35;70;45;60;3;false;false;21;62;33.66129032258065;common;none
c-82-81;82;magneton;rare;Sat Apr 20 2024 19:59:30 GMT+0200 (hora de verano de Europa central);100;electric;Lo constituye un grupo de Magnemite. Descarga potentes ondas magnéticas de alto voltaje.@NEWDESCRIPTION@Es capaz de elevar 2 °C la temperatura en un radio de un kilómetro emitiendo extrañas ondas electromagnéticas.@NEWDESCRIPTION@Magneton emite una fuerte energía magnética que causa estragos en los instrumentos mecánicos. Por ello, en las ciudades se avisa con sirenas cuando hay concentraciones de estos Pokémon.@NEWDESCRIPTION@Magneton emite una fuerte energía magnética, fatal para los instrumentos electrónicos y de precisión. Este es el motivo por el que, dicen, mucha gente mantiene a este Pokémon en su Poké Ball.@NEWDESCRIPTION@Cuando tres Magnemite se unen, sus cerebros se convierten en uno. No obstante, su inteligencia no se multiplica por tres.@NEWDESCRIPTION@Su poder eléctrico es unas tres veces superior al de Magnemite. Aparecen en gran cantidad cuando se vislumbran muchas manchas solares.@NEWDESCRIPTION@Las misteriosas ondas eléctricas que emiten provocan toda clase de averías en la electrónica de precisión allí donde viven.@NEWDESCRIPTION@Cuando se forman nubes de tormenta, se congregan en las alturas aguardando a que caigan rayos.@NEWDESCRIPTION@Es capaz de elevar 2 °C la temperatura en un radio de 1 km emitiendo extrañas ondas electromagnéticas.@NEWDESCRIPTION@Es capaz de elevar 2 °C la temperatura en un radio de 1 km emitiendo extrañas ondas electromagnéticas.@NEWDESCRIPTION@Este Pokémon, surgido de la unión de tres Magnemite, genera potentes ondas de radio con las que examina el entorno.@NEWDESCRIPTION@Emite de forma constante una potente fuerza magnética que causa estragos en prácticamente cualquier ordenador al que se acerque.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/82.svg;50;60;95;70;600;10;false;false;11;32;14.90625;common;none
c-83-82;83;farfetchd;rare;Sat Apr 20 2024 19:59:30 GMT+0200 (hora de verano de Europa central);100;normal;El puerro que lleva es su mejor arma. Suele usarlo como espada para cortar cosas.@NEWDESCRIPTION@Siempre lleva un puerro consigo, con el que construye su nido.@NEWDESCRIPTION@Al parecer, entre los puerros que suelen llevar los Farfetch’d, los hay mejores y peores. A estos Pokémon se les ha visto luchar entre ellos por los mejores puerros.@NEWDESCRIPTION@Al parecer, entre los puerros que suelen llevar los Farfetch’d, los hay mejores y peores. A estos Pokémon se les ha visto luchar entre ellos por los mejores puerros.@NEWDESCRIPTION@Vive cerca de cultivos de puerros. Como estos son cada vez más escasos, se cree que el número de Farfetch’d también ha disminuido.@NEWDESCRIPTION@Vive cerca de cultivos de puerros. Como estos son cada vez más escasos, se cree que el número de Farfetch’d también ha disminuido.@NEWDESCRIPTION@Blande el puerro que sujeta con un ala como si se tratase de una espada para rebanar a su rival. En caso de necesidad, se lo come para nutrirse.@NEWDESCRIPTION@Combate empuñando un puerro como arma. La forma de blandirlo es tan variada que ha llegado a generar sus propias escuelas.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/83.svg;52;90;55;60;150;8;false;false;10;22;30.454545454545453;common;none
c-84-83;84;doduo;legendary;Sat Apr 20 2024 19:59:31 GMT+0200 (hora de verano de Europa central);100;normal;Este Pokémon de dos cabezas es el resultado de una mutación. Cuando corre, puede alcanzar casi 100 km por hora.@NEWDESCRIPTION@Parece que los cerebros de sus dos cabezas se comunican por telepatía.@NEWDESCRIPTION@Las dos cabezas de Doduo duermen de forma independiente, siempre por turnos. Mientras una duerme, la otra hace de centinela por si aparecen enemigos.@NEWDESCRIPTION@Doduo es un Pokémon bicéfalo de cerebros idénticos. Según un estudio científico, podría darse el extraño caso de que hubiera algún Doduo con cerebros distintos.@NEWDESCRIPTION@Las diminutas alas apenas le permiten volar, pero puede correr a gran velocidad gracias a sus patas hiperdesarrolladas.@NEWDESCRIPTION@Las diminutas alas apenas le permiten volar, pero puede correr a gran velocidad gracias a sus patas hiperdesarrolladas.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/84.svg;35;85;45;75;392;14;false;false;16;64;32.421875;common;none
c-85-84;85;dodrio;common;Sat Apr 20 2024 19:59:32 GMT+0200 (hora de verano de Europa central);100;normal;Más vale no perder de vista ninguna de las tres cabezas. De lo contrario, el número de picotazos será enorme.@NEWDESCRIPTION@Es una especie muy rara y difícil de encontrar. Las tres cabezas simbolizan la alegría, la tristeza y la ira.@NEWDESCRIPTION@Según parece, las cabezas no son las únicas partes del cuerpo que tiene triplicadas. Dodrio también tiene tres corazones y tres pares de pulmones. Con esta constitución, puede correr largas distancias sin cansarse.@NEWDESCRIPTION@Según parece, las cabezas no son las únicas partes del cuerpo que tiene triplicadas. Dodrio también tiene tres corazones y tres pares de pulmones. Con esta constitución, puede correr largas distancias sin cansarse.@NEWDESCRIPTION@Este Pokémon surge al dividirse una de las cabezas de Doduo. Es capaz de correr por las praderas a 60 km/h.@NEWDESCRIPTION@Este Pokémon surge al dividirse una de las cabezas de Doduo. Es capaz de correr por las praderas a 60 km/h.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/85.svg;60;110;70;110;852;18;false;false;8;23;9.826086956521738;common;none
c-86-85;86;seel;rare;Sat Apr 20 2024 19:59:33 GMT+0200 (hora de verano de Europa central);100;water;Este Pokémon vive en icebergs. Nada en el mar y usa el cuerno de su cabeza para romper el hielo.@NEWDESCRIPTION@Está recubierto de un pelaje de color azul, y tiene una piel gruesa y tosca. Se mantiene activo a -40 °C.@NEWDESCRIPTION@Seel busca a sus presas en aguas heladas, bajo las capas de hielo. Cuando necesita respirar, abre un agujerito en el hielo con la afilada protuberancia que tiene encima de la cabeza.@NEWDESCRIPTION@Seel busca a sus presas en aguas heladas, bajo las capas de hielo. Cuando necesita respirar, abre un agujerito en el hielo con la afilada protuberancia que tiene encima de la cabeza.@NEWDESCRIPTION@Siempre se ha creído que solo puede subsistir en aguas frías. El motivo de su aparición en Alola es un misterio.@NEWDESCRIPTION@La gruesa capa de grasa que le permite nadar sin problemas en aguas frías le da más de un sofoco en climas más cálidos.@NEWDESCRIPTION@Le encantan los lugares gélidos y disfruta nadando en aguas a temperaturas en torno a los -10 °C.@NEWDESCRIPTION@Le encantan los lugares gélidos y disfruta nadando en aguas a temperaturas en torno a los -10 °C.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/86.svg;65;45;55;45;900;11;false;false;23;78;35.42307692307692;common;none
c-87-86;87;dewgong;rare;Sat Apr 20 2024 19:59:34 GMT+0200 (hora de verano de Europa central);100;water;Está recubierto de un luminoso pelaje blanco. Este Pokémon aumenta su actividad cuando bajan las temperaturas.@NEWDESCRIPTION@Su aerodinámico cuerpo avanza fácilmente por el agua. Cuanto más fría, más diversión.@NEWDESCRIPTION@A Dewgong le encanta dormitar sobre la frialdad del hielo. Antiguamente, algún que otro marino lo confundió con una sirena al verlo dormido sobre un glaciar.@NEWDESCRIPTION@A Dewgong le encanta dormitar sobre la frialdad del hielo. Antiguamente, algún que otro marino lo confundió con una sirena al verlo dormido sobre un glaciar.@NEWDESCRIPTION@Surca los mares a velocidades de 8 nudos en busca de Pokémon que le sirvan de sustento. Siente predilección especial por los Wishiwashi.@NEWDESCRIPTION@Le gusta tenderse al sol en la playa después de comer, ya que aumentar su temperatura corporal le facilita la digestión.@NEWDESCRIPTION@Su cuerpo es blanco como la nieve. Puede nadar plácidamente en mares gélidos gracias a su resistencia al frío.@NEWDESCRIPTION@Su cuerpo es blanco como la nieve. Puede nadar plácidamente en mares gélidos gracias a su resistencia al frío.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/87.svg;90;70;80;70;1200;17;false;false;11;29;13.482758620689655;common;none
c-88-87;88;grimer;ultrarare;Sat Apr 20 2024 19:59:35 GMT+0200 (hora de verano de Europa central);100;poison;Nace de lodo alterado al filtrarse en el agua los rayos X reflejados por la Luna. Se alimenta de sustancias desagradables.@NEWDESCRIPTION@Aparece en zonas asquerosas. Crece absorbiendo los residuos tóxicos expulsados por las fábricas.@NEWDESCRIPTION@El elástico cuerpo de lodo de Grimer le permite colarse por cualquier orificio, sea del tamaño que sea. Este Pokémon entra en los bajantes de las cloacas para beberse el agua sucia.@NEWDESCRIPTION@Grimer emergió del lodo que se formó en una zona contaminada en el fondo del mar. A este Pokémon le encanta todo lo que sea suciedad. Emana continuamente por todo el cuerpo un horrible fluido contaminado por bacterias.@NEWDESCRIPTION@Su principal fuente de alimento son los residuos industriales. Últimamente la población de Grimer ha menguado bastante.@NEWDESCRIPTION@Nace del lodo expuesto a los rayos X reflejados por la luna. Si el número de bacterias de su cuerpo disminuye, su vida corre peligro.@NEWDESCRIPTION@Surgió del limo oceánico. En hábitats impolutos, los gérmenes de su cuerpo no pueden medrar y termina falleciendo.@NEWDESCRIPTION@Debido a la reducción en los vertidos de aguas residuales, su fuente de alimento ha menguado y ahora se encuentra en peligro de extinción.@NEWDESCRIPTION@Está hecho de lodo endurecido. Pocos se atreven a tocarlo debido a su pestilencia y composición nociva. Allá por donde pasa no crece la hierba.@NEWDESCRIPTION@Está hecho de lodo endurecido. Pocos se atreven a tocarlo debido a su pestilencia y composición nociva. Allá por donde pasa no crece la hierba.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/88.svg;80;80;50;25;300;9;false;false;14;55;86.67272727272727;common;none
c-89-88;89;muk;common;Sat Apr 20 2024 19:59:36 GMT+0200 (hora de verano de Europa central);100;poison;Les encanta reunirse en zonas apestosas donde se acumula el lodo, haciendo su olor más insoportable.@NEWDESCRIPTION@Su cuerpo segrega un fluido tóxico que elimina la vida vegetal cuando la toca.@NEWDESCRIPTION@Muk emana por todo el cuerpo un fluido maloliente que obliga a taparse la nariz. Con solo una gota de la sustancia que exuda este Pokémon, se podría contaminar un estanque.@NEWDESCRIPTION@A este Pokémon le encanta comer cosas repulsivas. En ciudades sucias en las que la gente tira la basura por la calle, los Muk tienen, sin duda, su punto de encuentro.@NEWDESCRIPTION@Desprende un hedor insoportable que invita a taparse la nariz. A algunos fanáticos de este Pokémon, este hecho les parece encantador.@NEWDESCRIPTION@Con la reciente preocupación por el medio ambiente, este Pokémon escasea cada vez más. Podría considerarse en peligro de extinción.@NEWDESCRIPTION@Su número ha disminuido por falta de sustento, por lo que se han creado estanques de lodo artificiales para salvarlo de la extinción.@NEWDESCRIPTION@Al ser un portador de toda clase de gérmenes, ha sido perseguido a lo largo de la historia hasta verse abocado casi a la extinción.@NEWDESCRIPTION@Huele tan mal que puede provocar desmayos. Su nariz se ha atrofiado de tal manera que ha perdido por completo el sentido del olfato.@NEWDESCRIPTION@Huele tan mal que puede provocar desmayos. Su nariz se ha atrofiado de tal manera que ha perdido por completo el sentido del olfato.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/89.svg;105;105;75;50;300;12;false;false;12;42;11.357142857142858;common;none
c-90-89;90;shellder;common;Sat Apr 20 2024 19:59:37 GMT+0200 (hora de verano de Europa central);100;water;La concha lo protege de cualquier tipo de ataque. Solo es vulnerable cuando se abre.@NEWDESCRIPTION@Cuando atenaza a sus enemigos, se vuelve vulnerable. Por eso solo utiliza esta técnica como último recurso.@NEWDESCRIPTION@Por la noche, este Pokémon usa la ancha lengua que tiene para hacer un agujero en el fondo del mar y echarse a dormir. Mientras duerme, Shellder cierra la concha, pero deja la lengua por fuera.@NEWDESCRIPTION@Por la noche, este Pokémon usa la ancha lengua que tiene para hacer un agujero en el fondo del mar y echarse a dormir. Mientras duerme, Shellder cierra la concha, pero deja la lengua por fuera.@NEWDESCRIPTION@Su concha, más dura que un diamante, se empleaba en la antigüedad para la fabricación de escudos.@NEWDESCRIPTION@Este Pokémon usa su lengua diestramente para excavar en el fondo del mar y buscar alimento.@NEWDESCRIPTION@La arena que acumula en su interior termina por transformarse en una perla, pero la escupe porque le supone un estorbo.@NEWDESCRIPTION@Siempre tiene la lengua fuera, aun con la concha cerrada. Si uno tira de ella con fuerza, la abrirá del susto.@NEWDESCRIPTION@La dura concha que lo recubre resiste cualquier ataque, por lo que su frágil cuerpo solo queda expuesto cuando esta se abre.@NEWDESCRIPTION@La dura concha que lo recubre resiste cualquier ataque, por lo que su frágil cuerpo solo queda expuesto cuando esta se abre.@NEWDESCRIPTION@Nada hacia atrás abriendo y cerrando su concha. Es sorprendentemente rápido.@NEWDESCRIPTION@La concha lo protege de cualquier tipo de ataque. Solo es vulnerable cuando se abre.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/90.svg;30;65;100;40;40;3;false;false;38;121;39.96694214876033;common;none
c-91-90;91;cloyster;rare;Sat Apr 20 2024 19:59:38 GMT+0200 (hora de verano de Europa central);100;water;A los Cloyster que viven en las fuertes corrientes marinas les crecen largas y afiladas púas en la concha.@NEWDESCRIPTION@La concha que lo cubre es extremadamente dura. No es posible causarle rasguños y solo se abre si lo atacan.@NEWDESCRIPTION@Cloyster es capaz de nadar por el mar. Su técnica consiste en tragar agua y expulsarla por el conducto que tiene en la parte trasera. Este mismo sistema es el que usa para lanzar los pinchos que tiene alrededor de la concha.@NEWDESCRIPTION@Cloyster es capaz de nadar por el mar. Su técnica consiste en tragar agua y expulsarla por el conducto que tiene en la parte trasera. Este mismo sistema es el que usa para lanzar los pinchos que tiene alrededor de la concha.@NEWDESCRIPTION@Su dura concha es capaz de aguantar el impacto de una bomba. La forma de su cuerpo, oculto en el interior, sigue siendo un misterio.@NEWDESCRIPTION@Se han desenterrado numerosas lanzas hechas con pinchos de la concha de Cloyster. Eran utilizadas por antiguos pueblos de cazadores.@NEWDESCRIPTION@Su concha es increíblemente dura. Las heridas que recibe en la misma, al cicatrizar, generan enormes púas afiladas.@NEWDESCRIPTION@Las colas de Slowpoke le gustan tanto que en ocasiones llega incluso a aventurarse en tierra firme en busca de este Pokémon.@NEWDESCRIPTION@Se protege con su concha, que es más dura que un diamante. Su capacidad de lanzar pinchos lo convierte en un rival temible.@NEWDESCRIPTION@Se protege con su concha, que es más dura que un diamante. Su capacidad de lanzar pinchos lo convierte en un rival temible.@NEWDESCRIPTION@La concha que lo cubre es extremadamente dura, hasta el punto de que ni siquiera una bomba puede destrozarla. Solo se abre cuando ataca.@NEWDESCRIPTION@Una vez que ha cerrado la concha, es imposible abrirla, independientemente de la fuerza que se ejerza.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/91.svg;50;95;180;70;1325;15;false;false;6;15;5;common;none
c-92-91;92;gastly;rare;Sat Apr 20 2024 19:59:39 GMT+0200 (hora de verano de Europa central);100;ghost;Su etéreo cuerpo está hecho de gas. Puede envolver a un oponente de cualquier tamaño hasta ahogarlo.@NEWDESCRIPTION@Nació a partir de gases venenosos que asfixiarían a cualquiera que se viera envuelto en ellos.@NEWDESCRIPTION@Gastly está compuesto en gran medida de materia gaseosa. Cuando hay viento, el aire arrastra parte de esta materia y el Pokémon mengua. Suelen agruparse bajo los aleros de las casas para resguardarse del viento.@NEWDESCRIPTION@Gastly está compuesto en gran medida de materia gaseosa. Cuando hay viento, el aire arrastra parte de esta materia y el Pokémon mengua. Suelen agruparse bajo los aleros de las casas para resguardarse del viento.@NEWDESCRIPTION@Si se aprecia una tenue luz en el interior de un edificio abandonado, suele ser indicio de que un Gastly mora en él.@NEWDESCRIPTION@El cuerpo de Gastly es casi invisible. Aun así, puede percibirse su presencia cuando está cerca, pues desprende un sutil olor dulce.@NEWDESCRIPTION@Se dice que su origen son nubes de gas provenientes de un cementerio que cobraron vida al verse imbuidas de rencor.@NEWDESCRIPTION@Su cuerpo está formado en un 95% por gas venenoso. El 5% restante corresponde a las almas de quienes fallecieran a causa del gas.@NEWDESCRIPTION@Según dicen, aparece en edificios antiguos y deshabitados. Su cuerpo, de aspecto gaseoso, carece de una forma definida.@NEWDESCRIPTION@Según dicen, aparece en edificios antiguos y deshabitados. Su cuerpo, de aspecto gaseoso, carece de una forma definida.@NEWDESCRIPTION@Nació a partir de gases venenosos que asfixiarían a cualquiera que se viera envuelto en ellos.@NEWDESCRIPTION@Con su cuerpo gaseoso puede colarse por donde quiera, aunque con un golpe de viento sale despedido.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/92.svg;30;35;30;80;1;13;false;false;55;167;68.52095808383234;common;none
c-93-92;93;haunter;legendary;Sat Apr 20 2024 19:59:40 GMT+0200 (hora de verano de Europa central);100;ghost;Cuando tienes la sensación de que te están observando, seguro que es porque Haunter está cerca.@NEWDESCRIPTION@Utiliza su lengua gaseosa para chupar la vida de la víctima. Acecha a sus presas en la oscuridad.@NEWDESCRIPTION@Haunter es un Pokémon peligroso. Si se ve alguno flotando en la oscuridad y haciendo señas, conviene no acercarse. Este Pokémon intentará robarle la energía a su presa a base de lametazos.@NEWDESCRIPTION@Haunter es un Pokémon peligroso. Si se ve alguno flotando en la oscuridad y haciendo señas, conviene no acercarse. Este Pokémon intentará robarle la energía a su presa a base de lametazos.@NEWDESCRIPTION@Surge de la oscuridad para atacar a la gente. Las víctimas de sus lametazos se debilitan poco a poco hasta que se les escapa la vida.@NEWDESCRIPTION@Rehúye la luz y adora las noches oscuras. En las ciudades su presencia es casi inexistente, pues por la noche todo se ilumina.@NEWDESCRIPTION@Se aconseja no salir a pasear en las noches de luna nueva, cuando los Haunter acechan en busca de su próxima víctima.@NEWDESCRIPTION@Quienes se sientan tristes no deben salir solos por la noche, pues Haunter estará al acecho, los atrapará y no podrán volver a casa.@NEWDESCRIPTION@Sus lengüetazos le arrebatan la energía vital a su víctima y le causan unos temblores que no cesan hasta que fallece.@NEWDESCRIPTION@Sus lengüetazos le arrebatan la energía vital a su víctima y le causan unos temblores que no cesan hasta que fallece.@NEWDESCRIPTION@Su lengua está hecha de gas. Si lame a su víctima, esta sufrirá constantes temblores hasta fallecer.@NEWDESCRIPTION@Cuando se tiene la sensación de ser observado en la oscuridad sin que haya nadie alrededor, seguro que es porque un Haunter anda cerca.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/93.svg;45;50;45;95;1;16;false;false;47;117;23.504273504273506;common;none
c-94-93;94;gengar;common;Sat Apr 20 2024 19:59:40 GMT+0200 (hora de verano de Europa central);100;ghost;Se esconde entre las sombras. Se dice que donde Gengar acecha, la temperatura baja 5 °C.@NEWDESCRIPTION@De noche, se oculta en las sombras y absorbe el calor de la gente. El frío que transmite es estremecedor.@NEWDESCRIPTION@Si alguien ve que su sombra le adelanta de repente en una noche oscura, es muy probable que lo que esté viendo no sea su sombra, sino a un Gengar haciéndose pasar por la misma.@NEWDESCRIPTION@Si alguien ve que su sombra le adelanta de repente en una noche oscura, es muy probable que lo que esté viendo no sea su sombra, sino a un Gengar haciéndose pasar por la misma.@NEWDESCRIPTION@Un descenso repentino de la temperatura es señal de que Gengar está al acecho. Frente a esta situación, no hay escapatoria alguna.@NEWDESCRIPTION@Parece que el motivo por el que Gengar agrede a la gente es porque quiere que sus almas le hagan compañía.@NEWDESCRIPTION@No es raro oír a padres de todos los rincones del mundo advertir a sus hijos que, si no se portan bien, un Gengar vendrá a por ellos.@NEWDESCRIPTION@Uno no está a salvo ni en su propia casa, pues le basta una simple sombra para aparecer y abalanzarse sobre su presa.@NEWDESCRIPTION@Sentir un escalofrío repentino es señal de que hay un Gengar cerca. Quien lo perciba puede convertirse en víctima de su maldición.@NEWDESCRIPTION@Sentir un escalofrío repentino es señal de que hay un Gengar cerca. Quien lo perciba puede convertirse en víctima de su maldición.@NEWDESCRIPTION@Las noches de luna llena, a este Pokémon le gusta imitar las sombras de la gente y burlarse de sus miedos.@NEWDESCRIPTION@Dicen que sale de la oscuridad para robarles el alma a los que se pierden por las montañas.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/94.svg;60;65;60;110;405;15;false;false;2;7;17.142857142857142;ultrarare;none
c-95-94;95;onix;rare;Sat Apr 20 2024 19:59:42 GMT+0200 (hora de verano de Europa central);100;rock;Cava a gran velocidad en busca de comida. Los túneles que deja son usados por los Diglett.@NEWDESCRIPTION@Suele vivir bajo tierra. Va buscando comida a medida que se va abriendo camino a 80 km por hora.@NEWDESCRIPTION@Onix tiene un imán en el cerebro, que actúa como una brújula para no perder la orientación cuando está cavando túneles. A medida que crece, se le redondea y suaviza el cuerpo.@NEWDESCRIPTION@Onix tiene un imán en el cerebro, que actúa como una brújula para no perder la orientación cuando está cavando túneles. A medida que crece, se le redondea y suaviza el cuerpo.@NEWDESCRIPTION@Cava a gran velocidad en busca de comida. Los Diglett convierten en su hogar los túneles que deja a su paso.@NEWDESCRIPTION@Cava a gran velocidad en busca de comida. Los Diglett convierten en su hogar los túneles que deja a su paso.@NEWDESCRIPTION@Al abrirse paso bajo tierra, va absorbiendo todo lo que encuentra. Eso hace que su cuerpo sea así de sólido.@NEWDESCRIPTION@Perfora el suelo a una velocidad de 80 km/h girando y retorciendo su robusto y enorme cuerpo.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/95.svg;35;45;160;70;2100;88;false;false;57;161;20.80745341614907;common;Pewter
c-96-95;96;drowzee;common;Sat Apr 20 2024 19:59:43 GMT+0200 (hora de verano de Europa central);100;psychic;Adormece a sus enemigos y se come sus sueños. A veces se pone enfermo si come pesadillas.@NEWDESCRIPTION@Si crees haber tenido un buen sueño y no puedes acordarte, seguro que se lo ha comido un Drowzee.@NEWDESCRIPTION@Si a alguien le pica la nariz mientras duerme, seguro que es porque tiene a uno de estos Pokémon cerca de la almohada intentando sacarle los sueños por la nariz para comérselos.@NEWDESCRIPTION@Si a alguien le pica la nariz mientras duerme, seguro que es porque tiene a uno de estos Pokémon cerca de la almohada intentando sacarle los sueños por la nariz para comérselos.@NEWDESCRIPTION@Drowzee se alimenta de sueños. Se cree que comparte antepasados con Munna y Musharna.@NEWDESCRIPTION@Los sueños divertidos son sus favoritos. Si consigues hacerte su amigo, es posible que te enseñe el sueño más delicioso que haya tenido.@NEWDESCRIPTION@Se lo puede ver cerca de instalaciones lúdicas donde, al caer la noche, sale a la caza de los sueños de los niños.@NEWDESCRIPTION@Duerme a sus víctimas para luego devorar sus sueños. Las pesadillas no son de su agrado, ya que al parecer tienen un regusto agrio.@NEWDESCRIPTION@Si se duerme siempre en compañía de un Pokémon de esta especie, puede mostrar sueños que haya ingerido con anterioridad.@NEWDESCRIPTION@Si se duerme siempre en compañía de un Pokémon de esta especie, puede mostrar sueños que haya ingerido con anterioridad.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/96.svg;60;48;45;42;324;10;false;false;9;34;36.588235294117645;common;none
c-97-96;97;hypno;ultrarare;Sat Apr 20 2024 19:59:44 GMT+0200 (hora de verano de Europa central);100;psychic;Lleva un péndulo en la mano. Una vez, hizo desaparecer a un niño al que había hipnotizado.@NEWDESCRIPTION@Mirar su péndulo puede inducir al sueño en tres segundos, incluso si acabas de despertarte.@NEWDESCRIPTION@Hypno lleva un péndulo en la mano. El balanceo y el brillo que tiene sumen al rival en un estado de hipnosis profundo. Mientras busca a su presa, saca brillo al péndulo.@NEWDESCRIPTION@Hypno lleva un péndulo en la mano. El balanceo y el brillo que tiene sumen al rival en un estado de hipnosis profundo. Mientras busca a su presa, saca brillo al péndulo.@NEWDESCRIPTION@Es un Pokémon muy peligroso, pero la gente que padece de insomnio lo considera su salvación.@NEWDESCRIPTION@Cuando se encuentra a una persona, la duerme y posteriormente cata sus sueños. Si estos son de su agrado, la retiene consigo.@NEWDESCRIPTION@En Alola, los altercados con humanos son escasos, ya que el objetivo predilecto de los Hypno son los Komala.@NEWDESCRIPTION@Este Pokémon presta ayuda al personal médico de los hospitales cuando algún paciente presenta dificultades para conciliar el sueño.@NEWDESCRIPTION@Conviene evitar el contacto visual en caso de encontrarse con este Pokémon, ya que puede hipnotizar con su péndulo.@NEWDESCRIPTION@Conviene evitar el contacto visual en caso de encontrarse con este Pokémon, ya que puede hipnotizar con su péndulo.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/97.svg;85;73;70;67;756;16;false;false;6;17;37.35294117647059;common;none
c-98-97;98;krabby;ultrarare;Sat Apr 20 2024 19:59:45 GMT+0200 (hora de verano de Europa central);100;water;Ante el peligro, se camufla con las burbujas que desprende su boca, para parecer más grande.@NEWDESCRIPTION@Es fácil encontrarlo cerca del mar. Las largas pinzas que tiene vuelven a crecer si se las quitan de su sitio.@NEWDESCRIPTION@Krabby vive en la playa, enterrado en agujeros en la arena. Cuando en las playas de arena fina escasea la comida, es común ver a estos Pokémon echando un pulso panza contra panza en defensa de su territorio.@NEWDESCRIPTION@Krabby vive en la playa, enterrado en agujeros en la arena. Cuando en las playas de arena fina escasea la comida, es común ver a estos Pokémon echando un pulso panza contra panza en defensa de su territorio.@NEWDESCRIPTION@Sus pinzas son armas muy potentes y, aunque en ocasiones se le rompen al atacar, le crecen de nuevo con rapidez.@NEWDESCRIPTION@Sus pinzas son armas muy potentes y, aunque en ocasiones se le rompen al atacar, le crecen de nuevo con rapidez.@NEWDESCRIPTION@Es fácil encontrarlo cerca del mar. Las largas pinzas que tiene vuelven a crecer si se las quitan de su sitio.@NEWDESCRIPTION@Ante el peligro, se camufla con las burbujas que desprende por la boca para parecer más grande.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/98.svg;30;105;90;50;65;4;false;false;64;170;119.88235294117646;common;none
